customerID,Contract,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Churn,actual_churn,predicted_churn,churn_probability,tenure_group,risk_segment
6872-HXFNF,One year,Bank transfer (automatic),64,58.35,3756.45,No,0,0,0.052240063,49+ months,Low Risk
1320-HTRDR,Month-to-month,Electronic check,3,75.5,220.6,Yes,1,1,0.7248102,0-12 months,High Risk
3923-CSIHK,Month-to-month,Electronic check,50,71.05,3444.85,Yes,1,1,0.3556996,49+ months,Medium Risk
2446-ZKVAF,Month-to-month,Credit card (automatic),18,56.8,1074.65,No,0,0,0.17304201,13-24 months,Low Risk
4640-UHDOS,Month-to-month,Electronic check,13,55.95,734.35,Yes,1,0,0.2850516,13-24 months,Low Risk
5457-COLHT,Two year,Bank transfer (automatic),69,80.65,5542.55,No,0,0,0.019659813,49+ months,Low Risk
2254-DLXRI,Month-to-month,Mailed check,1,79.15,79.15,No,0,1,0.79987824,0-12 months,High Risk
5339-PXDVH,Month-to-month,Electronic check,4,90.65,367.95,No,0,1,0.58524996,0-12 months,Medium Risk
2386-LAHRK,Month-to-month,Mailed check,1,53.5,53.5,Yes,1,1,0.6173538,0-12 months,Medium Risk
5062-CJJKH,One year,Mailed check,25,53.65,1355.45,No,0,0,0.07405839,25-48 months,Low Risk
8930-XOTDP,Month-to-month,Mailed check,18,55.95,1082.8,No,0,0,0.19357535,13-24 months,Low Risk
4779-ZGICK,Two year,Mailed check,48,23.55,1173.35,No,0,0,0.017269738,25-48 months,Low Risk
9534-NSXEM,One year,Credit card (automatic),26,20.65,595.5,No,0,0,0.035748515,25-48 months,Low Risk
3716-BDVDB,Month-to-month,Electronic check,1,69.1,69.1,Yes,1,1,0.8049369,0-12 months,High Risk
9842-EFSYY,Month-to-month,Mailed check,4,57.2,223.75,No,0,0,0.30095962,0-12 months,Medium Risk
9122-UMROB,Month-to-month,Mailed check,1,20.3,20.3,No,0,0,0.29403707,0-12 months,Low Risk
1867-BDVFH,Month-to-month,Electronic check,11,74.35,834.2,Yes,1,1,0.614791,0-12 months,Medium Risk
5949-EBSQK,Month-to-month,Credit card (automatic),4,61.45,229.55,Yes,1,0,0.28481424,0-12 months,Low Risk
4160-AMJTL,Month-to-month,Electronic check,8,19.65,164.3,Yes,1,0,0.13678202,0-12 months,Low Risk
8622-ZLFKO,Month-to-month,Electronic check,6,90.75,512.25,No,0,1,0.78186846,0-12 months,High Risk
2990-IAJSV,Two year,Bank transfer (automatic),72,92.0,6632.75,No,0,0,0.012496111,49+ months,Low Risk
6064-ZATLR,Two year,Bank transfer (automatic),27,52.85,1498.65,No,0,0,0.026161326,25-48 months,Low Risk
7409-KIUTL,Month-to-month,Electronic check,1,71.0,71.0,Yes,1,1,0.79821044,0-12 months,High Risk
5505-OVWQW,One year,Mailed check,17,20.15,353.65,No,0,0,0.037679143,13-24 months,Low Risk
3948-KXDUF,Two year,Bank transfer (automatic),66,68.75,4447.55,No,0,0,0.018153774,49+ months,Low Risk
9814-AOUDH,Two year,Credit card (automatic),53,19.5,1050.5,No,0,0,0.01624031,49+ months,Low Risk
7398-LXGYX,Month-to-month,Credit card (automatic),44,84.8,3626.35,No,0,0,0.24646993,25-48 months,Low Risk
5266-PFRQK,One year,Credit card (automatic),52,20.85,1071.6,No,0,0,0.035242558,49+ months,Low Risk
1568-BEKZM,Two year,Credit card (automatic),70,90.05,6333.4,No,0,0,0.023388676,49+ months,Low Risk
2692-PFYTJ,Month-to-month,Mailed check,1,25.75,25.75,No,0,0,0.30170593,0-12 months,Medium Risk
2533-QVMSK,Two year,Electronic check,61,94.1,5638.3,Yes,1,0,0.08155643,49+ months,Low Risk
5828-AVIPD,One year,Electronic check,19,100.95,1875.55,Yes,1,1,0.40774298,13-24 months,Medium Risk
2907-ILJBN,One year,Mailed check,11,20.6,233.9,No,0,0,0.039104633,0-12 months,Low Risk
5226-NOZFC,Month-to-month,Electronic check,26,85.75,2146.5,No,0,1,0.46692884,25-48 months,Medium Risk
7114-AEOZE,Two year,Bank transfer (automatic),60,19.85,1128.1,No,0,0,0.015084987,49+ months,Low Risk
2202-CUYXZ,Month-to-month,Electronic check,1,84.85,84.85,Yes,1,1,0.8301234,0-12 months,High Risk
3466-RITXD,Month-to-month,Credit card (automatic),26,92.4,2349.8,No,0,1,0.34478426,25-48 months,Medium Risk
7278-CKDNC,Month-to-month,Electronic check,24,80.5,2088.45,No,0,1,0.50906116,13-24 months,Medium Risk
1956-YIFGE,One year,Mailed check,22,100.05,2090.25,No,0,0,0.29662678,13-24 months,Low Risk
0422-UXFAP,One year,Electronic check,51,98.85,4947.55,No,0,0,0.2991026,49+ months,Low Risk
3733-UOCWF,One year,Bank transfer (automatic),61,85.55,5251.75,No,0,0,0.07215432,49+ months,Low Risk
7191-ADRGF,Two year,Bank transfer (automatic),44,54.3,2390.45,No,0,0,0.06551936,25-48 months,Low Risk
5709-LVOEQ,Two year,Mailed check,0,80.85,0.0,No,0,0,0.06834342,0-12 months,Low Risk
6034-YMTOB,Month-to-month,Mailed check,5,75.65,399.45,No,0,1,0.55616283,0-12 months,Medium Risk
6372-RFVNS,Month-to-month,Electronic check,1,78.8,78.8,Yes,1,1,0.79994583,0-12 months,High Risk
9052-DHNKM,One year,Electronic check,26,61.55,1581.95,No,0,0,0.07792746,25-48 months,Low Risk
5609-IMCGG,Month-to-month,Credit card (automatic),15,84.35,1302.65,No,0,1,0.4105093,13-24 months,Medium Risk
2959-MJHIC,Month-to-month,Electronic check,4,80.35,307.4,Yes,1,1,0.72082716,0-12 months,High Risk
1319-YLZJG,Month-to-month,Electronic check,12,84.6,959.9,No,0,1,0.48730326,0-12 months,Medium Risk
7623-TRNQN,Month-to-month,Mailed check,1,49.9,49.9,Yes,1,1,0.4010152,0-12 months,Medium Risk
0377-JBKKT,Month-to-month,Mailed check,22,57.95,1271.8,No,0,0,0.12778316,13-24 months,Low Risk
1936-CZAKF,Two year,Credit card (automatic),49,49.65,2409.9,No,0,0,0.067126244,49+ months,Low Risk
5063-IUOKK,Two year,Mailed check,13,19.75,265.75,No,0,0,0.0182373,13-24 months,Low Risk
8646-JCOMS,One year,Bank transfer (automatic),66,90.55,6130.95,No,0,0,0.07842773,49+ months,Low Risk
0979-MOZQI,Two year,Bank transfer (automatic),62,39.0,2337.45,No,0,0,0.04057425,49+ months,Low Risk
1525-LNLOJ,Two year,Bank transfer (automatic),66,63.3,4189.7,No,0,0,0.04732289,49+ months,Low Risk
5759-RCVCB,Month-to-month,Credit card (automatic),3,35.2,108.95,Yes,1,1,0.43715712,0-12 months,Medium Risk
9968-FFVVH,One year,Bank transfer (automatic),63,68.8,4111.35,No,0,0,0.034710076,49+ months,Low Risk
2266-FUBDZ,Two year,Mailed check,15,19.35,278.85,No,0,0,0.015705323,13-24 months,Low Risk
4760-THGOT,Month-to-month,Electronic check,43,94.1,4107.3,No,0,1,0.33016133,25-48 months,Medium Risk
2307-FYNNL,Two year,Electronic check,65,109.05,7108.2,No,0,0,0.1620491,49+ months,Low Risk
1143-NMNQJ,Month-to-month,Electronic check,2,85.7,169.8,Yes,1,1,0.8066029,0-12 months,High Risk
1629-DQQVB,Month-to-month,Bank transfer (automatic),14,50.1,709.5,No,0,0,0.16253366,13-24 months,Low Risk
3766-EJLFL,Two year,Bank transfer (automatic),68,109.05,7508.55,No,0,0,0.12340136,49+ months,Low Risk
8457-XIGKN,Month-to-month,Credit card (automatic),20,19.6,356.15,No,0,0,0.11302688,13-24 months,Low Risk
4981-FLTMF,Month-to-month,Bank transfer (automatic),57,65.2,3687.85,No,0,0,0.07496044,49+ months,Low Risk
7606-BPHHN,Two year,Credit card (automatic),72,19.8,1468.75,No,0,0,0.009788824,49+ months,Low Risk
7005-CCBKV,Month-to-month,Electronic check,6,84.4,556.35,Yes,1,1,0.6904492,0-12 months,Medium Risk
4648-YPBTM,Two year,Bank transfer (automatic),53,73.9,3958.25,No,0,0,0.033070825,49+ months,Low Risk
2325-ZUSFD,One year,Bank transfer (automatic),57,70.1,3913.3,Yes,1,0,0.06519539,49+ months,Low Risk
1240-KNSEZ,Month-to-month,Mailed check,1,20.1,20.1,Yes,1,1,0.3419684,0-12 months,Medium Risk
0430-IHCDJ,Month-to-month,Electronic check,15,49.0,749.25,No,0,1,0.4284616,13-24 months,Medium Risk
7957-RYHQD,Month-to-month,Credit card (automatic),40,79.2,3233.85,Yes,1,0,0.23151927,25-48 months,Low Risk
6164-HAQTX,Two year,Bank transfer (automatic),71,53.95,3888.65,No,0,0,0.013343981,49+ months,Low Risk
0749-IRGQE,Month-to-month,Electronic check,13,45.3,528.45,No,0,1,0.46378002,13-24 months,Medium Risk
1227-UDMZR,Two year,Bank transfer (automatic),72,91.15,6637.9,No,0,0,0.01195079,49+ months,Low Risk
5473-KHBPS,One year,Credit card (automatic),52,95.7,4976.15,No,0,0,0.13126941,49+ months,Low Risk
5297-MDOIR,One year,Credit card (automatic),63,81.15,5224.5,No,0,0,0.048736427,49+ months,Low Risk
8873-TMKGR,One year,Mailed check,29,19.1,529.5,No,0,0,0.029685933,25-48 months,Low Risk
6481-ESCNL,Month-to-month,Bank transfer (automatic),29,100.55,2878.75,No,0,1,0.43153736,25-48 months,Medium Risk
0463-WZZKO,Month-to-month,Credit card (automatic),3,20.75,67.1,No,0,0,0.16435854,0-12 months,Low Risk
1038-RQOST,Month-to-month,Mailed check,19,20.6,414.95,No,0,0,0.08843123,13-24 months,Low Risk
4937-QPZPO,One year,Electronic check,61,99.9,6241.35,No,0,0,0.31488448,49+ months,Medium Risk
3604-WLABM,Month-to-month,Electronic check,10,54.25,583.0,No,0,0,0.22487351,0-12 months,Low Risk
1360-XFJMR,One year,Credit card (automatic),67,109.7,7344.45,No,0,0,0.20212643,49+ months,Low Risk
8717-VCTXJ,One year,Mailed check,42,19.55,839.4,No,0,0,0.035748515,25-48 months,Low Risk
5196-SGOAK,Month-to-month,Electronic check,1,75.7,75.7,Yes,1,1,0.7892624,0-12 months,High Risk
8739-XNIKG,Month-to-month,Electronic check,5,84.0,424.75,No,0,1,0.79151654,0-12 months,High Risk
2320-TZRRH,One year,Mailed check,20,19.5,403.15,No,0,0,0.037679143,13-24 months,Low Risk
5186-SAMNZ,Month-to-month,Bank transfer (automatic),1,69.5,69.5,Yes,1,1,0.81688607,0-12 months,High Risk
5760-FXFVO,Month-to-month,Electronic check,6,78.95,494.95,No,0,1,0.50487083,0-12 months,Medium Risk
5380-WJKOV,Month-to-month,Electronic check,34,106.35,3549.25,Yes,1,1,0.5430631,25-48 months,Medium Risk
4703-MQYKT,Two year,Mailed check,21,19.6,390.4,No,0,0,0.016878556,13-24 months,Low Risk
2001-MCUUW,Two year,Electronic check,46,108.65,4903.2,No,0,0,0.15661015,25-48 months,Low Risk
4947-DSMXK,Month-to-month,Bank transfer (automatic),34,97.7,3410.0,No,0,1,0.41908842,25-48 months,Medium Risk
0076-LVEPS,Month-to-month,Mailed check,29,45.0,1242.45,No,0,0,0.108583175,25-48 months,Low Risk
5566-SOEZD,One year,Credit card (automatic),27,80.65,2209.75,No,0,0,0.063664675,25-48 months,Low Risk
7408-OFWXJ,Two year,Credit card (automatic),72,89.8,6510.45,No,0,0,0.011267923,49+ months,Low Risk
1097-FSPVW,Month-to-month,Credit card (automatic),42,54.55,2455.05,No,0,0,0.120320715,25-48 months,Low Risk
4412-YLTKF,Month-to-month,Electronic check,27,78.05,2135.5,Yes,1,1,0.470912,25-48 months,Medium Risk
0420-TXVSG,Two year,Credit card (automatic),66,66.1,4428.45,No,0,0,0.028541053,49+ months,Low Risk
7817-BOQPW,Month-to-month,Electronic check,2,75.55,166.3,Yes,1,1,0.7465584,0-12 months,High Risk
0963-ZBDRN,Month-to-month,Electronic check,32,96.2,3183.4,Yes,1,1,0.42882627,25-48 months,Medium Risk
9685-WKZGT,Month-to-month,Electronic check,14,74.95,1036.75,Yes,1,1,0.6567491,13-24 months,Medium Risk
2139-FQHLM,Month-to-month,Mailed check,19,89.95,1682.4,No,0,0,0.28291693,13-24 months,Low Risk
5825-XJOCM,One year,Bank transfer (automatic),48,64.4,3035.35,No,0,0,0.054906823,25-48 months,Low Risk
0004-TLHLJ,Month-to-month,Electronic check,4,73.9,280.85,Yes,1,1,0.66323507,0-12 months,Medium Risk
7529-ZDFXI,Month-to-month,Electronic check,57,89.85,4925.35,No,0,1,0.41692075,49+ months,Medium Risk
6848-YLDFR,One year,Credit card (automatic),58,75.2,4300.8,No,0,0,0.08739875,49+ months,Low Risk
5820-PTRYM,One year,Credit card (automatic),56,68.45,4014.0,No,0,0,0.043378122,49+ months,Low Risk
2984-RGEYA,Two year,Bank transfer (automatic),69,19.75,1375.4,No,0,0,0.013975844,49+ months,Low Risk
6434-TTGJP,Two year,Credit card (automatic),10,53.7,521.0,No,0,0,0.027816975,0-12 months,Low Risk
9643-AVVWI,Month-to-month,Electronic check,3,80.0,241.3,No,0,1,0.6064699,0-12 months,Medium Risk
3506-OVLKD,One year,Bank transfer (automatic),35,26.2,954.9,No,0,0,0.03823647,25-48 months,Low Risk
4946-EDSEW,Month-to-month,Mailed check,11,19.25,180.3,Yes,1,0,0.10951788,0-12 months,Low Risk
2924-KHUVI,One year,Electronic check,56,100.55,5514.95,No,0,0,0.3152607,49+ months,Medium Risk
2263-SFSQZ,Two year,Mailed check,51,24.95,1222.25,No,0,0,0.016656712,49+ months,Low Risk
5281-BUZGT,Month-to-month,Electronic check,36,90.85,3186.7,Yes,1,1,0.40876797,25-48 months,Medium Risk
3717-FDJFU,Two year,Mailed check,5,20.45,106.9,No,0,0,0.018415442,0-12 months,Low Risk
2239-CFOUJ,One year,Mailed check,1,20.4,20.4,No,0,0,0.07944505,0-12 months,Low Risk
8699-ASUFO,Month-to-month,Mailed check,7,74.4,527.9,Yes,1,1,0.62643653,0-12 months,Medium Risk
1122-YJBCS,One year,Credit card (automatic),69,53.65,3804.4,No,0,0,0.041134275,49+ months,Low Risk
0628-CNQRM,One year,Bank transfer (automatic),22,67.5,1544.05,Yes,1,0,0.0548391,13-24 months,Low Risk
1705-GUHPV,Two year,Mailed check,63,24.2,1618.2,No,0,0,0.015376968,49+ months,Low Risk
4877-TSOFF,One year,Bank transfer (automatic),55,75.75,4264.25,No,0,0,0.05297919,49+ months,Low Risk
7404-JLKQG,Month-to-month,Electronic check,3,57.55,161.45,No,0,1,0.43695173,0-12 months,Medium Risk
0379-DJQHR,Two year,Credit card (automatic),67,81.35,5398.6,No,0,0,0.029221054,49+ months,Low Risk
8993-PHFWD,Month-to-month,Electronic check,3,25.25,58.9,Yes,1,1,0.5419835,0-12 months,Medium Risk
3930-ZGWVE,Month-to-month,Mailed check,1,19.75,19.75,No,0,0,0.3058963,0-12 months,Medium Risk
1965-DDBWU,Month-to-month,Credit card (automatic),16,89.05,1448.6,Yes,1,1,0.4623484,13-24 months,Medium Risk
7572-KPVKK,Two year,Electronic check,62,104.05,6590.5,No,0,0,0.13749927,49+ months,Low Risk
6854-EXGSF,Month-to-month,Bank transfer (automatic),8,65.5,573.15,No,0,0,0.18660514,0-12 months,Low Risk
9483-GCPWE,One year,Mailed check,9,20.1,190.25,No,0,0,0.03822762,0-12 months,Low Risk
8053-WWDRO,Month-to-month,Bank transfer (automatic),6,19.5,146.3,Yes,1,0,0.11221085,0-12 months,Low Risk
9473-CBZOP,One year,Mailed check,28,59.0,1654.45,No,0,0,0.04849556,25-48 months,Low Risk
3985-HOYPM,One year,Mailed check,26,19.4,525.55,No,0,0,0.03459016,25-48 months,Low Risk
8378-LKJAF,Month-to-month,Credit card (automatic),38,101.15,3956.7,No,0,1,0.4271229,25-48 months,Medium Risk
1310-QRITU,Month-to-month,Electronic check,18,50.3,913.3,No,0,1,0.38459283,13-24 months,Medium Risk
3237-AJGEH,Month-to-month,Mailed check,3,31.0,95.05,Yes,1,1,0.33194023,0-12 months,Medium Risk
6542-LWGXJ,Month-to-month,Mailed check,3,25.0,78.25,No,0,1,0.4407929,0-12 months,Medium Risk
6953-PBDIN,Two year,Bank transfer (automatic),70,72.95,5265.55,No,0,0,0.034620687,49+ months,Low Risk
6332-FBZRI,One year,Credit card (automatic),67,69.35,4653.25,No,0,0,0.041399967,49+ months,Low Risk
9365-CSLBQ,Two year,Mailed check,71,24.35,1654.6,No,0,0,0.011746991,49+ months,Low Risk
3466-WAESX,Month-to-month,Electronic check,16,69.1,1083.7,No,0,0,0.2694926,13-24 months,Low Risk
9700-ISPUP,Month-to-month,Electronic check,10,65.5,616.9,No,0,0,0.24949984,0-12 months,Low Risk
5167-ZFFMM,Month-to-month,Credit card (automatic),1,90.85,90.85,Yes,1,1,0.823709,0-12 months,High Risk
7669-LCRSD,Month-to-month,Mailed check,12,56.3,628.65,No,0,0,0.265191,0-12 months,Low Risk
0870-VEMYL,Month-to-month,Credit card (automatic),5,53.85,259.8,Yes,1,0,0.19408222,0-12 months,Low Risk
2995-UPRYS,One year,Credit card (automatic),40,99.2,4062.2,Yes,1,0,0.1987398,25-48 months,Low Risk
3179-GBRWV,Month-to-month,Bank transfer (automatic),21,64.95,1339.8,No,0,0,0.1649846,13-24 months,Low Risk
0701-TJSEF,Month-to-month,Bank transfer (automatic),9,68.25,576.95,No,0,0,0.17264262,0-12 months,Low Risk
1848-LBZHY,Month-to-month,Bank transfer (automatic),7,50.3,355.1,No,0,0,0.22612076,0-12 months,Low Risk
5380-XPJNZ,One year,Mailed check,38,20.05,678.2,No,0,0,0.03538679,25-48 months,Low Risk
6608-QQLVK,Month-to-month,Electronic check,1,50.5,50.5,Yes,1,1,0.6548986,0-12 months,Medium Risk
1475-VWVDO,Month-to-month,Electronic check,7,74.9,490.55,No,0,1,0.62474114,0-12 months,Medium Risk
3721-CNEYS,Month-to-month,Electronic check,2,70.95,137.95,Yes,1,1,0.6667321,0-12 months,Medium Risk
4299-OPXEJ,Two year,Bank transfer (automatic),56,19.55,1080.55,No,0,0,0.015084987,49+ months,Low Risk
0096-BXERS,Month-to-month,Electronic check,6,50.35,314.55,No,0,1,0.40659234,0-12 months,Medium Risk
3055-VTCGS,One year,Credit card (automatic),63,58.55,3503.5,No,0,0,0.082825355,49+ months,Low Risk
9405-GPBBG,Two year,Credit card (automatic),64,110.5,7069.25,No,0,0,0.08780041,49+ months,Low Risk
6704-UTUKK,Month-to-month,Electronic check,29,45.9,1332.4,No,0,1,0.36624983,25-48 months,Medium Risk
9944-AEXBM,Month-to-month,Bank transfer (automatic),32,85.65,2664.3,No,0,1,0.40444273,25-48 months,Medium Risk
2545-EBUPK,Month-to-month,Electronic check,2,84.05,186.05,No,0,1,0.82253575,0-12 months,High Risk
6270-OMFIW,One year,Electronic check,60,94.4,5610.25,Yes,1,0,0.1945259,49+ months,Low Risk
1852-XEMDW,Month-to-month,Mailed check,22,65.05,1427.55,No,0,0,0.13084556,13-24 months,Low Risk
8158-WPEZG,Month-to-month,Electronic check,11,35.65,425.1,No,0,0,0.30471656,0-12 months,Medium Risk
5198-EFNBM,One year,Electronic check,57,90.65,5199.8,No,0,0,0.15192889,49+ months,Low Risk
7663-RGWBC,Month-to-month,Mailed check,1,44.15,44.15,Yes,1,1,0.5886122,0-12 months,Medium Risk
3970-XGJDU,Two year,Credit card (automatic),62,19.2,1123.65,No,0,0,0.015527582,49+ months,Low Risk
6845-RGTYS,Month-to-month,Electronic check,47,98.75,4533.7,Yes,1,1,0.4005541,25-48 months,Medium Risk
0123-CRBRT,Two year,Mailed check,61,88.1,5526.75,No,0,0,0.018865045,49+ months,Low Risk
6077-BDPXA,Month-to-month,Electronic check,3,70.15,194.2,No,0,1,0.6609253,0-12 months,Medium Risk
2250-IVBWA,Month-to-month,Electronic check,64,81.05,5135.35,No,0,0,0.17274259,49+ months,Low Risk
6137-NICCO,Month-to-month,Mailed check,6,94.05,518.75,No,0,1,0.7203288,0-12 months,High Risk
8129-GMVGI,Two year,Mailed check,56,20.05,1090.1,No,0,0,0.014491651,49+ months,Low Risk
4353-HYOJD,Month-to-month,Mailed check,27,49.85,1336.15,No,0,0,0.13926971,25-48 months,Low Risk
8671-KKKOS,Month-to-month,Electronic check,46,45.55,2062.15,No,0,0,0.1683834,25-48 months,Low Risk
8080-DDEMJ,Month-to-month,Electronic check,1,45.1,45.1,Yes,1,1,0.66152084,0-12 months,Medium Risk
6698-OXETB,Two year,Mailed check,11,20.4,231.45,No,0,0,0.0182373,0-12 months,Low Risk
3312-UUMZW,Month-to-month,Credit card (automatic),32,98.85,3145.9,No,0,1,0.44997883,25-48 months,Medium Risk
6376-GAHQE,Month-to-month,Electronic check,4,77.85,299.2,Yes,1,1,0.63450205,0-12 months,Medium Risk
0733-VUNUW,Month-to-month,Bank transfer (automatic),24,55.65,1400.55,Yes,1,0,0.16014668,13-24 months,Low Risk
6733-LRIZX,Two year,Electronic check,35,108.95,4025.5,No,0,0,0.20870337,25-48 months,Low Risk
2165-VOEGB,One year,Bank transfer (automatic),46,105.2,4822.85,Yes,1,0,0.2014133,25-48 months,Low Risk
1853-UDXBW,Month-to-month,Electronic check,1,70.0,70.0,Yes,1,1,0.7901342,0-12 months,High Risk
9070-BCKQP,Two year,Credit card (automatic),72,110.15,7881.2,No,0,0,0.046450827,49+ months,Low Risk
1035-IPQPU,Month-to-month,Electronic check,63,103.5,6479.4,No,0,1,0.39760914,49+ months,Medium Risk
2057-ZBLPD,Month-to-month,Electronic check,21,86.5,1808.7,Yes,1,1,0.58524674,13-24 months,Medium Risk
6967-PEJLL,One year,Electronic check,37,40.2,1525.35,No,0,0,0.063101396,25-48 months,Low Risk
7879-CGSFV,One year,Mailed check,55,100.9,5552.05,No,0,0,0.19620101,49+ months,Low Risk
2257-BOVXD,Month-to-month,Credit card (automatic),14,66.6,979.5,No,0,0,0.2519811,13-24 months,Low Risk
9822-BIIGN,Month-to-month,Electronic check,53,71.85,3827.9,No,0,0,0.10802159,49+ months,Low Risk
1136-XGEQU,One year,Credit card (automatic),50,84.15,4164.4,No,0,0,0.10479838,49+ months,Low Risk
2439-LYPMQ,Month-to-month,Electronic check,38,102.6,4009.2,No,0,1,0.55930865,25-48 months,Medium Risk
6543-XRMYR,Month-to-month,Electronic check,30,99.7,2967.35,Yes,1,1,0.5753381,25-48 months,Medium Risk
5753-QQWPW,One year,Electronic check,28,59.9,1654.7,No,0,0,0.063771755,25-48 months,Low Risk
4785-QRJHC,One year,Bank transfer (automatic),46,59.9,2816.65,Yes,1,0,0.13833548,25-48 months,Low Risk
0052-YNYOT,One year,Electronic check,67,20.55,1343.4,No,0,0,0.038571443,49+ months,Low Risk
7054-LGEQW,Month-to-month,Mailed check,1,45.95,45.95,Yes,1,1,0.53585947,0-12 months,Medium Risk
0608-JDVEC,Two year,Electronic check,50,19.8,1013.2,No,0,0,0.027105756,49+ months,Low Risk
6284-KMNUF,One year,Electronic check,56,98.0,5270.6,No,0,0,0.19522385,49+ months,Low Risk
6286-SUUWT,Month-to-month,Mailed check,1,19.95,19.95,No,0,0,0.3058963,0-12 months,Medium Risk
3594-KADLU,Month-to-month,Mailed check,3,35.1,101.1,No,0,0,0.19458623,0-12 months,Low Risk
0536-ACXIP,Two year,Electronic check,72,109.55,8165.1,No,0,0,0.06262007,49+ months,Low Risk
8869-TORSS,One year,Credit card (automatic),48,60.35,2896.4,Yes,1,0,0.04281946,25-48 months,Low Risk
0373-AIVNJ,One year,Mailed check,9,39.55,373.0,No,0,0,0.0633093,0-12 months,Low Risk
6429-SHBCB,Month-to-month,Mailed check,19,69.6,1394.55,No,0,0,0.2120472,13-24 months,Low Risk
5751-USDBL,Two year,Mailed check,46,81.0,3846.35,No,0,0,0.022784369,25-48 months,Low Risk
6815-ABQFQ,One year,Electronic check,56,107.25,6033.3,No,0,0,0.30034858,49+ months,Medium Risk
9450-TRJUU,Month-to-month,Electronic check,35,83.15,2848.45,No,0,1,0.44710952,25-48 months,Medium Risk
2805-AUFQN,Two year,Credit card (automatic),25,19.8,475.2,No,0,0,0.01620272,25-48 months,Low Risk
7855-DIWPO,Month-to-month,Electronic check,21,68.65,1493.2,No,0,1,0.45487267,13-24 months,Medium Risk
0174-QRVVY,Two year,Credit card (automatic),71,25.35,1847.55,No,0,0,0.011746991,49+ months,Low Risk
9507-EXLTT,Month-to-month,Bank transfer (automatic),1,79.35,79.35,Yes,1,1,0.8173832,0-12 months,High Risk
8390-FESFV,Two year,Bank transfer (automatic),62,84.5,5193.2,No,0,0,0.032017324,49+ months,Low Risk
0661-KBKPA,One year,Mailed check,53,78.75,3942.45,No,0,0,0.11346097,49+ months,Low Risk
6856-RAURS,Month-to-month,Mailed check,2,74.9,136.05,No,0,1,0.6646495,0-12 months,Medium Risk
7322-OCWHC,Two year,Bank transfer (automatic),72,93.05,6735.05,No,0,0,0.013074734,49+ months,Low Risk
2203-GHNWN,Month-to-month,Mailed check,24,79.65,1928.7,No,0,1,0.37833196,13-24 months,Medium Risk
3413-CSSTH,Month-to-month,Bank transfer (automatic),41,55.7,2237.55,No,0,0,0.18404286,25-48 months,Low Risk
3006-XIMLN,Month-to-month,Bank transfer (automatic),2,94.2,193.8,Yes,1,1,0.79190356,0-12 months,High Risk
3750-CKVKH,Month-to-month,Electronic check,2,67.75,116.65,Yes,1,1,0.7214345,0-12 months,High Risk
0576-WNXXC,Month-to-month,Electronic check,27,95.55,2510.2,Yes,1,1,0.57345307,25-48 months,Medium Risk
7056-IMHCC,Month-to-month,Electronic check,53,101.9,5549.4,Yes,1,1,0.5217519,49+ months,Medium Risk
0866-QLSIR,One year,Mailed check,34,64.4,2088.75,Yes,1,0,0.045771055,25-48 months,Low Risk
1628-BIZYP,Month-to-month,Electronic check,1,85.0,85.0,No,0,1,0.8105122,0-12 months,High Risk
2230-XTUWL,Two year,Mailed check,48,19.55,883.35,No,0,0,0.015274297,25-48 months,Low Risk
1980-KXVPM,Month-to-month,Credit card (automatic),3,75.05,256.25,Yes,1,1,0.68001866,0-12 months,Medium Risk
8619-IJNDK,Two year,Credit card (automatic),71,64.05,4492.9,No,0,0,0.013442165,49+ months,Low Risk
2960-NKRSO,Month-to-month,Electronic check,24,85.95,2107.15,No,0,1,0.35997173,13-24 months,Medium Risk
6705-LXORM,Month-to-month,Electronic check,5,70.05,302.6,No,0,1,0.59016705,0-12 months,Medium Risk
7130-VTEWQ,Month-to-month,Electronic check,8,75.75,606.25,Yes,1,1,0.7017537,0-12 months,High Risk
9364-YKUVW,Month-to-month,Mailed check,15,19.8,309.4,No,0,0,0.13176583,13-24 months,Low Risk
2761-OCIAX,Month-to-month,Electronic check,2,74.7,165.4,Yes,1,1,0.6826863,0-12 months,Medium Risk
7996-BPXHY,Two year,Bank transfer (automatic),13,25.0,332.5,No,0,0,0.019335115,13-24 months,Low Risk
4248-QPAVC,Month-to-month,Bank transfer (automatic),17,85.35,1463.45,Yes,1,1,0.370165,13-24 months,Medium Risk
9357-UJRUN,One year,Electronic check,24,58.35,1346.9,No,0,0,0.07975427,13-24 months,Low Risk
6340-DACFT,Two year,Credit card (automatic),50,20.55,1070.25,No,0,0,0.015274297,49+ months,Low Risk
1023-BQXZE,Two year,Bank transfer (automatic),57,74.35,4317.35,No,0,0,0.0283466,49+ months,Low Risk
5480-HPRRX,Month-to-month,Electronic check,3,25.3,77.75,Yes,1,1,0.58936393,0-12 months,Medium Risk
9576-SYUHJ,Month-to-month,Electronic check,37,91.15,3369.25,No,0,1,0.401663,25-48 months,Medium Risk
2169-RRLFW,Two year,Credit card (automatic),71,25.6,1888.25,No,0,0,0.012137596,49+ months,Low Risk
8338-QIUNR,Two year,Credit card (automatic),72,66.5,4811.6,No,0,0,0.015374982,49+ months,Low Risk
0463-TXOAK,Two year,Credit card (automatic),52,25.6,1334.5,No,0,0,0.016656712,49+ months,Low Risk
