customerID,Contract,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Churn,actual_churn,predicted_churn,churn_probability,tenure_group,risk_segment
1929-ZCBHE,One year,Electronic check,47,40.3,1794.8,No,0,0,0.05059150143028477,25-48 months,Low Risk
6242-SGYTS,One year,Credit card (automatic),62,94.95,5791.85,No,0,0,0.10817095268952336,49+ months,Low Risk
7010-ZMVBF,Month-to-month,Mailed check,18,20.45,357.0,No,0,0,0.08760142622420834,13-24 months,Low Risk
3519-ZKXGG,Month-to-month,Electronic check,3,75.85,256.6,Yes,1,1,0.7304306736603711,0-12 months,High Risk
5666-MBJPT,Two year,Bank transfer (automatic),65,25.1,1725.0,No,0,0,0.016100608842254286,49+ months,Low Risk
3313-QKNKB,One year,Electronic check,59,85.55,5084.65,Yes,1,0,0.21127974629947677,49+ months,Low Risk
7581-EBBOU,One year,Credit card (automatic),60,70.15,4224.7,No,0,0,0.050322480237054636,49+ months,Low Risk
1784-BXEFA,Month-to-month,Mailed check,10,20.55,187.35,No,0,0,0.13257799530194034,0-12 months,Low Risk
7492-TAFJD,Two year,Mailed check,7,38.55,280.0,No,0,0,0.0481228178363827,0-12 months,Low Risk
5213-TWWJU,Month-to-month,Electronic check,28,91.0,2626.15,No,0,1,0.35415334279873706,25-48 months,Medium Risk
3312-ZWLGF,Month-to-month,Electronic check,29,79.3,2414.55,No,0,1,0.43811661711898603,25-48 months,Medium Risk
2923-ARZLG,One year,Mailed check,0,19.7,0.0,No,0,0,0.09381566852285163,0-12 months,Low Risk
7032-LMBHI,One year,Bank transfer (automatic),37,64.65,2347.85,No,0,0,0.05127164786677657,25-48 months,Low Risk
8292-ITGYJ,Two year,Bank transfer (automatic),45,24.65,1138.8,No,0,0,0.01775486660674467,25-48 months,Low Risk
9107-UKCKY,One year,Electronic check,61,79.8,4914.8,No,0,0,0.13909933012904085,49+ months,Low Risk
6848-HJTXY,Two year,Credit card (automatic),64,19.45,1208.6,No,0,0,0.012625924065702048,49+ months,Low Risk
4184-VODJZ,One year,Electronic check,63,91.35,5764.7,No,0,0,0.2252735941456878,49+ months,Low Risk
4846-WHAFZ,Month-to-month,Electronic check,37,76.5,2868.15,Yes,1,1,0.5003782710410465,25-48 months,Medium Risk
8735-SDUFN,Two year,Bank transfer (automatic),72,24.3,1778.7,No,0,0,0.013700822592872721,49+ months,Low Risk
0839-JTCUD,Two year,Credit card (automatic),66,89.9,5958.85,No,0,0,0.021253844298021008,49+ months,Low Risk
6857-VWJDT,Month-to-month,Mailed check,1,95.65,95.65,Yes,1,1,0.8130278189210295,0-12 months,High Risk
7363-QTBIW,Month-to-month,Electronic check,9,79.75,769.1,No,0,1,0.6381652760858713,0-12 months,Medium Risk
6158-HDPXZ,Month-to-month,Mailed check,1,25.35,25.35,No,0,1,0.5386085190780262,0-12 months,Medium Risk
5419-CONWX,Month-to-month,Credit card (automatic),4,99.8,442.85,Yes,1,1,0.7107501145390969,0-12 months,High Risk
9286-DOJGF,Month-to-month,Bank transfer (automatic),38,74.95,2869.85,Yes,1,1,0.3829160009452461,25-48 months,Medium Risk
2408-PSJVE,Month-to-month,Mailed check,44,61.9,2924.05,No,0,0,0.1129422925578593,25-48 months,Low Risk
2087-QAREY,Month-to-month,Mailed check,22,54.7,1178.75,No,0,0,0.215793493277899,13-24 months,Low Risk
6777-TGHTM,One year,Credit card (automatic),53,106.95,5785.5,Yes,1,0,0.18412718925862584,49+ months,Low Risk
6507-ZJSUR,Month-to-month,Electronic check,23,90.45,2117.25,No,0,1,0.5659025738221446,13-24 months,Medium Risk
5025-GOOKI,Month-to-month,Credit card (automatic),20,18.9,347.65,No,0,0,0.09814199321062948,13-24 months,Low Risk
6080-LNESI,Two year,Mailed check,51,24.75,1234.6,No,0,0,0.014981688326227198,49+ months,Low Risk
2236-HILPA,Two year,Credit card (automatic),62,20.65,1218.45,No,0,0,0.011966073584447637,49+ months,Low Risk
1386-ZIKUV,Month-to-month,Mailed check,7,18.95,130.55,No,0,0,0.1480348978262222,0-12 months,Low Risk
3365-SAIGS,Month-to-month,Electronic check,17,83.55,1329.15,No,0,1,0.5302673200327552,13-24 months,Medium Risk
6061-GWWAV,One year,Mailed check,41,70.2,2894.55,No,0,0,0.04542247062627957,25-48 months,Low Risk
9979-RGMZT,One year,Mailed check,7,94.05,633.45,No,0,1,0.35464798002269515,0-12 months,Medium Risk
8445-DNBAE,Month-to-month,Electronic check,1,50.05,50.05,No,0,1,0.6661707941828254,0-12 months,Medium Risk
6872-HXFNF,One year,Bank transfer (automatic),64,58.35,3756.45,No,0,0,0.04109742402057675,49+ months,Low Risk
1320-HTRDR,Month-to-month,Electronic check,3,75.5,220.6,Yes,1,1,0.7287661726158294,0-12 months,High Risk
3923-CSIHK,Month-to-month,Electronic check,50,71.05,3444.85,Yes,1,1,0.41743236785415977,49+ months,Medium Risk
2446-ZKVAF,Month-to-month,Credit card (automatic),18,56.8,1074.65,No,0,0,0.22030648168133649,13-24 months,Low Risk
4640-UHDOS,Month-to-month,Electronic check,13,55.95,734.35,Yes,1,1,0.32298789569433023,13-24 months,Medium Risk
5457-COLHT,Two year,Bank transfer (automatic),69,80.65,5542.55,No,0,0,0.018835514567576737,49+ months,Low Risk
2254-DLXRI,Month-to-month,Mailed check,1,79.15,79.15,No,0,1,0.7651631370008248,0-12 months,High Risk
5339-PXDVH,Month-to-month,Electronic check,4,90.65,367.95,No,0,1,0.5888220641035152,0-12 months,Medium Risk
2386-LAHRK,Month-to-month,Mailed check,1,53.5,53.5,Yes,1,1,0.5514095601084031,0-12 months,Medium Risk
5062-CJJKH,One year,Mailed check,25,53.65,1355.45,No,0,0,0.06603601321895669,25-48 months,Low Risk
8930-XOTDP,Month-to-month,Mailed check,18,55.95,1082.8,No,0,0,0.2209881450623492,13-24 months,Low Risk
4779-ZGICK,Two year,Mailed check,48,23.55,1173.35,No,0,0,0.014869663493386413,25-48 months,Low Risk
9534-NSXEM,One year,Credit card (automatic),26,20.65,595.5,No,0,0,0.03028625582277614,25-48 months,Low Risk
3716-BDVDB,Month-to-month,Electronic check,1,69.1,69.1,Yes,1,1,0.7840951532513495,0-12 months,High Risk
9842-EFSYY,Month-to-month,Mailed check,4,57.2,223.75,No,0,1,0.3015180085902425,0-12 months,Medium Risk
9122-UMROB,Month-to-month,Mailed check,1,20.3,20.3,No,0,0,0.2700246413599831,0-12 months,Low Risk
1867-BDVFH,Month-to-month,Electronic check,11,74.35,834.2,Yes,1,1,0.6245496141564887,0-12 months,Medium Risk
5949-EBSQK,Month-to-month,Credit card (automatic),4,61.45,229.55,Yes,1,0,0.2504297647878491,0-12 months,Low Risk
4160-AMJTL,Month-to-month,Electronic check,8,19.65,164.3,Yes,1,0,0.1692141387203193,0-12 months,Low Risk
8622-ZLFKO,Month-to-month,Electronic check,6,90.75,512.25,No,0,1,0.7076302560564487,0-12 months,High Risk
2990-IAJSV,Two year,Bank transfer (automatic),72,92.0,6632.75,No,0,0,0.021185310388528205,49+ months,Low Risk
6064-ZATLR,Two year,Bank transfer (automatic),27,52.85,1498.65,No,0,0,0.029549163932773778,25-48 months,Low Risk
7409-KIUTL,Month-to-month,Electronic check,1,71.0,71.0,Yes,1,1,0.8041719743737751,0-12 months,High Risk
5505-OVWQW,One year,Mailed check,17,20.15,353.65,No,0,0,0.031623591750690246,13-24 months,Low Risk
3948-KXDUF,Two year,Bank transfer (automatic),66,68.75,4447.55,No,0,0,0.016626243387869635,49+ months,Low Risk
9814-AOUDH,Two year,Credit card (automatic),53,19.5,1050.5,No,0,0,0.013795016605289638,49+ months,Low Risk
7398-LXGYX,Month-to-month,Credit card (automatic),44,84.8,3626.35,No,0,0,0.27079489199645046,25-48 months,Low Risk
5266-PFRQK,One year,Credit card (automatic),52,20.85,1071.6,No,0,0,0.024467744155424808,49+ months,Low Risk
1568-BEKZM,Two year,Credit card (automatic),70,90.05,6333.4,No,0,0,0.023330028346848275,49+ months,Low Risk
2692-PFYTJ,Month-to-month,Mailed check,1,25.75,25.75,No,0,1,0.3124710462339684,0-12 months,Medium Risk
2533-QVMSK,Two year,Electronic check,61,94.1,5638.3,Yes,1,0,0.13249514017311187,49+ months,Low Risk
5828-AVIPD,One year,Electronic check,19,100.95,1875.55,Yes,1,1,0.380638705152364,13-24 months,Medium Risk
2907-ILJBN,One year,Mailed check,11,20.6,233.9,No,0,0,0.03414047360559402,0-12 months,Low Risk
5226-NOZFC,Month-to-month,Electronic check,26,85.75,2146.5,No,0,1,0.4706120871626774,25-48 months,Medium Risk
7114-AEOZE,Two year,Bank transfer (automatic),60,19.85,1128.1,No,0,0,0.01280883429205594,49+ months,Low Risk
2202-CUYXZ,Month-to-month,Electronic check,1,84.85,84.85,Yes,1,1,0.8292918231912457,0-12 months,High Risk
3466-RITXD,Month-to-month,Credit card (automatic),26,92.4,2349.8,No,0,1,0.3109200647470241,25-48 months,Medium Risk
7278-CKDNC,Month-to-month,Electronic check,24,80.5,2088.45,No,0,1,0.5091177482223757,13-24 months,Medium Risk
1956-YIFGE,One year,Mailed check,22,100.05,2090.25,No,0,0,0.2604612491108634,13-24 months,Low Risk
0422-UXFAP,One year,Electronic check,51,98.85,4947.55,No,0,1,0.36174218243690315,49+ months,Medium Risk
3733-UOCWF,One year,Bank transfer (automatic),61,85.55,5251.75,No,0,0,0.11598468874947139,49+ months,Low Risk
7191-ADRGF,Two year,Bank transfer (automatic),44,54.3,2390.45,No,0,0,0.053929024815114204,25-48 months,Low Risk
5709-LVOEQ,Two year,Mailed check,0,80.85,0.0,No,0,0,0.0977297127931638,0-12 months,Low Risk
6034-YMTOB,Month-to-month,Mailed check,5,75.65,399.45,No,0,1,0.48472261048058446,0-12 months,Medium Risk
6372-RFVNS,Month-to-month,Electronic check,1,78.8,78.8,Yes,1,1,0.7769011406753324,0-12 months,High Risk
9052-DHNKM,One year,Electronic check,26,61.55,1581.95,No,0,0,0.07165880830282219,25-48 months,Low Risk
5609-IMCGG,Month-to-month,Credit card (automatic),15,84.35,1302.65,No,0,1,0.3861384952698123,13-24 months,Medium Risk
2959-MJHIC,Month-to-month,Electronic check,4,80.35,307.4,Yes,1,1,0.7032050322754174,0-12 months,High Risk
1319-YLZJG,Month-to-month,Electronic check,12,84.6,959.9,No,0,1,0.4622084980445155,0-12 months,Medium Risk
7623-TRNQN,Month-to-month,Mailed check,1,49.9,49.9,Yes,1,1,0.4108748160270283,0-12 months,Medium Risk
0377-JBKKT,Month-to-month,Mailed check,22,57.95,1271.8,No,0,0,0.09747786745378756,13-24 months,Low Risk
1936-CZAKF,Two year,Credit card (automatic),49,49.65,2409.9,No,0,0,0.05277329563514478,49+ months,Low Risk
5063-IUOKK,Two year,Mailed check,13,19.75,265.75,No,0,0,0.020842043810752827,13-24 months,Low Risk
8646-JCOMS,One year,Bank transfer (automatic),66,90.55,6130.95,No,0,0,0.11540696078763565,49+ months,Low Risk
0979-MOZQI,Two year,Bank transfer (automatic),62,39.0,2337.45,No,0,0,0.04041499453711157,49+ months,Low Risk
1525-LNLOJ,Two year,Bank transfer (automatic),66,63.3,4189.7,No,0,0,0.05545081169210865,49+ months,Low Risk
5759-RCVCB,Month-to-month,Credit card (automatic),3,35.2,108.95,Yes,1,1,0.4297401740099811,0-12 months,Medium Risk
9968-FFVVH,One year,Bank transfer (automatic),63,68.8,4111.35,No,0,0,0.024086986917257993,49+ months,Low Risk
2266-FUBDZ,Two year,Mailed check,15,19.35,278.85,No,0,0,0.01932552707185855,13-24 months,Low Risk
4760-THGOT,Month-to-month,Electronic check,43,94.1,4107.3,No,0,1,0.36999267271743125,25-48 months,Medium Risk
2307-FYNNL,Two year,Electronic check,65,109.05,7108.2,No,0,0,0.1438713964272764,49+ months,Low Risk
1143-NMNQJ,Month-to-month,Electronic check,2,85.7,169.8,Yes,1,1,0.7883687032705452,0-12 months,High Risk
1629-DQQVB,Month-to-month,Bank transfer (automatic),14,50.1,709.5,No,0,0,0.17120023568112674,13-24 months,Low Risk
3766-EJLFL,Two year,Bank transfer (automatic),68,109.05,7508.55,No,0,0,0.08308694800861939,49+ months,Low Risk
8457-XIGKN,Month-to-month,Credit card (automatic),20,19.6,356.15,No,0,0,0.09802297351210627,13-24 months,Low Risk
4981-FLTMF,Month-to-month,Bank transfer (automatic),57,65.2,3687.85,No,0,0,0.0598212830150146,49+ months,Low Risk
7606-BPHHN,Two year,Credit card (automatic),72,19.8,1468.75,No,0,0,0.014164296037819858,49+ months,Low Risk
7005-CCBKV,Month-to-month,Electronic check,6,84.4,556.35,Yes,1,1,0.6459097439916734,0-12 months,Medium Risk
4648-YPBTM,Two year,Bank transfer (automatic),53,73.9,3958.25,No,0,0,0.04377462458515233,49+ months,Low Risk
2325-ZUSFD,One year,Bank transfer (automatic),57,70.1,3913.3,Yes,1,0,0.05543721542395654,49+ months,Low Risk
1240-KNSEZ,Month-to-month,Mailed check,1,20.1,20.1,Yes,1,1,0.3210724076188043,0-12 months,Medium Risk
0430-IHCDJ,Month-to-month,Electronic check,15,49.0,749.25,No,0,1,0.41739618941885487,13-24 months,Medium Risk
7957-RYHQD,Month-to-month,Credit card (automatic),40,79.2,3233.85,Yes,1,0,0.24319697431369963,25-48 months,Low Risk
6164-HAQTX,Two year,Bank transfer (automatic),71,53.95,3888.65,No,0,0,0.015637255727708785,49+ months,Low Risk
0749-IRGQE,Month-to-month,Electronic check,13,45.3,528.45,No,0,1,0.4350908312515016,13-24 months,Medium Risk
1227-UDMZR,Two year,Bank transfer (automatic),72,91.15,6637.9,No,0,0,0.025209944913332786,49+ months,Low Risk
5473-KHBPS,One year,Credit card (automatic),52,95.7,4976.15,No,0,0,0.17940950500927583,49+ months,Low Risk
5297-MDOIR,One year,Credit card (automatic),63,81.15,5224.5,No,0,0,0.10090497310273082,49+ months,Low Risk
8873-TMKGR,One year,Mailed check,29,19.1,529.5,No,0,0,0.024306939468013447,25-48 months,Low Risk
6481-ESCNL,Month-to-month,Bank transfer (automatic),29,100.55,2878.75,No,0,1,0.4616704764977722,25-48 months,Medium Risk
0463-WZZKO,Month-to-month,Credit card (automatic),3,20.75,67.1,No,0,0,0.19423624835509812,0-12 months,Low Risk
1038-RQOST,Month-to-month,Mailed check,19,20.6,414.95,No,0,0,0.08393553484706716,13-24 months,Low Risk
4937-QPZPO,One year,Electronic check,61,99.9,6241.35,No,0,1,0.33145383230552855,49+ months,Medium Risk
3604-WLABM,Month-to-month,Electronic check,10,54.25,583.0,No,0,0,0.26229082748011223,0-12 months,Low Risk
1360-XFJMR,One year,Credit card (automatic),67,109.7,7344.45,No,0,0,0.16214450219760582,49+ months,Low Risk
8717-VCTXJ,One year,Mailed check,42,19.55,839.4,No,0,0,0.02775332093410727,25-48 months,Low Risk
5196-SGOAK,Month-to-month,Electronic check,1,75.7,75.7,Yes,1,1,0.7760881459575937,0-12 months,High Risk
8739-XNIKG,Month-to-month,Electronic check,5,84.0,424.75,No,0,1,0.7483078558937771,0-12 months,High Risk
2320-TZRRH,One year,Mailed check,20,19.5,403.15,No,0,0,0.028078354218857265,13-24 months,Low Risk
5186-SAMNZ,Month-to-month,Bank transfer (automatic),1,69.5,69.5,Yes,1,1,0.7303867459721216,0-12 months,High Risk
5760-FXFVO,Month-to-month,Electronic check,6,78.95,494.95,No,0,1,0.5061106580367624,0-12 months,Medium Risk
5380-WJKOV,Month-to-month,Electronic check,34,106.35,3549.25,Yes,1,1,0.5522071984141987,25-48 months,Medium Risk
4703-MQYKT,Two year,Mailed check,21,19.6,390.4,No,0,0,0.01773720430981201,13-24 months,Low Risk
2001-MCUUW,Two year,Electronic check,46,108.65,4903.2,No,0,0,0.14591720802736968,25-48 months,Low Risk
4947-DSMXK,Month-to-month,Bank transfer (automatic),34,97.7,3410.0,No,0,1,0.4232664444312985,25-48 months,Medium Risk
0076-LVEPS,Month-to-month,Mailed check,29,45.0,1242.45,No,0,0,0.09654253298860085,25-48 months,Low Risk
5566-SOEZD,One year,Credit card (automatic),27,80.65,2209.75,No,0,0,0.11653376160992887,25-48 months,Low Risk
7408-OFWXJ,Two year,Credit card (automatic),72,89.8,6510.45,No,0,0,0.01996906888368457,49+ months,Low Risk
1097-FSPVW,Month-to-month,Credit card (automatic),42,54.55,2455.05,No,0,0,0.11043108439956706,25-48 months,Low Risk
4412-YLTKF,Month-to-month,Electronic check,27,78.05,2135.5,Yes,1,1,0.5284657671017147,25-48 months,Medium Risk
0420-TXVSG,Two year,Credit card (automatic),66,66.1,4428.45,No,0,0,0.029724869301834964,49+ months,Low Risk
7817-BOQPW,Month-to-month,Electronic check,2,75.55,166.3,Yes,1,1,0.7506100047406954,0-12 months,High Risk
0963-ZBDRN,Month-to-month,Electronic check,32,96.2,3183.4,Yes,1,1,0.45473601247416456,25-48 months,Medium Risk
9685-WKZGT,Month-to-month,Electronic check,14,74.95,1036.75,Yes,1,1,0.6355013607622912,13-24 months,Medium Risk
2139-FQHLM,Month-to-month,Mailed check,19,89.95,1682.4,No,0,1,0.3164028124683836,13-24 months,Medium Risk
5825-XJOCM,One year,Bank transfer (automatic),48,64.4,3035.35,No,0,0,0.04754358992213712,25-48 months,Low Risk
0004-TLHLJ,Month-to-month,Electronic check,4,73.9,280.85,Yes,1,1,0.6695362090588766,0-12 months,Medium Risk
7529-ZDFXI,Month-to-month,Electronic check,57,89.85,4925.35,No,0,1,0.43928028873166103,49+ months,Medium Risk
6848-YLDFR,One year,Credit card (automatic),58,75.2,4300.8,No,0,0,0.054971265123008296,49+ months,Low Risk
5820-PTRYM,One year,Credit card (automatic),56,68.45,4014.0,No,0,0,0.03259200098450297,49+ months,Low Risk
2984-RGEYA,Two year,Bank transfer (automatic),69,19.75,1375.4,No,0,0,0.01179827598132287,49+ months,Low Risk
6434-TTGJP,Two year,Credit card (automatic),10,53.7,521.0,No,0,0,0.03188525753698215,0-12 months,Low Risk
9643-AVVWI,Month-to-month,Electronic check,3,80.0,241.3,No,0,1,0.5667101896997235,0-12 months,Medium Risk
3506-OVLKD,One year,Bank transfer (automatic),35,26.2,954.9,No,0,0,0.025048231088915428,25-48 months,Low Risk
4946-EDSEW,Month-to-month,Mailed check,11,19.25,180.3,Yes,1,0,0.12069241385641936,0-12 months,Low Risk
2924-KHUVI,One year,Electronic check,56,100.55,5514.95,No,0,0,0.2615009340174056,49+ months,Low Risk
2263-SFSQZ,Two year,Mailed check,51,24.95,1222.25,No,0,0,0.017114978109602948,49+ months,Low Risk
5281-BUZGT,Month-to-month,Electronic check,36,90.85,3186.7,Yes,1,1,0.42543059300887076,25-48 months,Medium Risk
3717-FDJFU,Two year,Mailed check,5,20.45,106.9,No,0,0,0.02545067248077055,0-12 months,Low Risk
2239-CFOUJ,One year,Mailed check,1,20.4,20.4,No,0,0,0.0739637971271535,0-12 months,Low Risk
8699-ASUFO,Month-to-month,Mailed check,7,74.4,527.9,Yes,1,1,0.5937042021782626,0-12 months,Medium Risk
1122-YJBCS,One year,Credit card (automatic),69,53.65,3804.4,No,0,0,0.040062748194122574,49+ months,Low Risk
0628-CNQRM,One year,Bank transfer (automatic),22,67.5,1544.05,Yes,1,0,0.04462856511556296,13-24 months,Low Risk
1705-GUHPV,Two year,Mailed check,63,24.2,1618.2,No,0,0,0.01357069252306844,49+ months,Low Risk
4877-TSOFF,One year,Bank transfer (automatic),55,75.75,4264.25,No,0,0,0.03670294361511901,49+ months,Low Risk
7404-JLKQG,Month-to-month,Electronic check,3,57.55,161.45,No,0,1,0.45367577475494025,0-12 months,Medium Risk
0379-DJQHR,Two year,Credit card (automatic),67,81.35,5398.6,No,0,0,0.02736341097195751,49+ months,Low Risk
8993-PHFWD,Month-to-month,Electronic check,3,25.25,58.9,Yes,1,1,0.5383191275082526,0-12 months,Medium Risk
3930-ZGWVE,Month-to-month,Mailed check,1,19.75,19.75,No,0,0,0.2728429156955506,0-12 months,Low Risk
1965-DDBWU,Month-to-month,Credit card (automatic),16,89.05,1448.6,Yes,1,1,0.44205140756913663,13-24 months,Medium Risk
7572-KPVKK,Two year,Electronic check,62,104.05,6590.5,No,0,0,0.1943926313122584,49+ months,Low Risk
6854-EXGSF,Month-to-month,Bank transfer (automatic),8,65.5,573.15,No,0,0,0.23540047750471116,0-12 months,Low Risk
9483-GCPWE,One year,Mailed check,9,20.1,190.25,No,0,0,0.03415461451400138,0-12 months,Low Risk
8053-WWDRO,Month-to-month,Bank transfer (automatic),6,19.5,146.3,Yes,1,0,0.13029361713926407,0-12 months,Low Risk
9473-CBZOP,One year,Mailed check,28,59.0,1654.45,No,0,0,0.05053492518501244,25-48 months,Low Risk
3985-HOYPM,One year,Mailed check,26,19.4,525.55,No,0,0,0.025293333409266434,25-48 months,Low Risk
8378-LKJAF,Month-to-month,Credit card (automatic),38,101.15,3956.7,No,0,1,0.4866165819796384,25-48 months,Medium Risk
1310-QRITU,Month-to-month,Electronic check,18,50.3,913.3,No,0,1,0.40092702727115154,13-24 months,Medium Risk
3237-AJGEH,Month-to-month,Mailed check,3,31.0,95.05,Yes,1,1,0.35948630528999487,0-12 months,Medium Risk
6542-LWGXJ,Month-to-month,Mailed check,3,25.0,78.25,No,0,1,0.437675506751432,0-12 months,Medium Risk
6953-PBDIN,Two year,Bank transfer (automatic),70,72.95,5265.55,No,0,0,0.030454561296062225,49+ months,Low Risk
6332-FBZRI,One year,Credit card (automatic),67,69.35,4653.25,No,0,0,0.02756408296591319,49+ months,Low Risk
9365-CSLBQ,Two year,Mailed check,71,24.35,1654.6,No,0,0,0.012418223833301508,49+ months,Low Risk
3466-WAESX,Month-to-month,Electronic check,16,69.1,1083.7,No,0,0,0.28065472728898816,13-24 months,Low Risk
9700-ISPUP,Month-to-month,Electronic check,10,65.5,616.9,No,0,0,0.2797605733651676,0-12 months,Low Risk
5167-ZFFMM,Month-to-month,Credit card (automatic),1,90.85,90.85,Yes,1,1,0.7963765825174978,0-12 months,High Risk
7669-LCRSD,Month-to-month,Mailed check,12,56.3,628.65,No,0,0,0.294987674736151,0-12 months,Low Risk
0870-VEMYL,Month-to-month,Credit card (automatic),5,53.85,259.8,Yes,1,0,0.17227815509215644,0-12 months,Low Risk
2995-UPRYS,One year,Credit card (automatic),40,99.2,4062.2,Yes,1,0,0.173465137741891,25-48 months,Low Risk
3179-GBRWV,Month-to-month,Bank transfer (automatic),21,64.95,1339.8,No,0,0,0.16876213775498705,13-24 months,Low Risk
0701-TJSEF,Month-to-month,Bank transfer (automatic),9,68.25,576.95,No,0,0,0.17868579893584832,0-12 months,Low Risk
1848-LBZHY,Month-to-month,Bank transfer (automatic),7,50.3,355.1,No,0,0,0.2473246384754669,0-12 months,Low Risk
5380-XPJNZ,One year,Mailed check,38,20.05,678.2,No,0,0,0.023160453879633575,25-48 months,Low Risk
6608-QQLVK,Month-to-month,Electronic check,1,50.5,50.5,Yes,1,1,0.633403707890788,0-12 months,Medium Risk
1475-VWVDO,Month-to-month,Electronic check,7,74.9,490.55,No,0,1,0.6375567356744103,0-12 months,Medium Risk
3721-CNEYS,Month-to-month,Electronic check,2,70.95,137.95,Yes,1,1,0.7053462128318762,0-12 months,High Risk
4299-OPXEJ,Two year,Bank transfer (automatic),56,19.55,1080.55,No,0,0,0.016161365242626798,49+ months,Low Risk
0096-BXERS,Month-to-month,Electronic check,6,50.35,314.55,No,0,1,0.4323128241102979,0-12 months,Medium Risk
3055-VTCGS,One year,Credit card (automatic),63,58.55,3503.5,No,0,0,0.060194558542865574,49+ months,Low Risk
9405-GPBBG,Two year,Credit card (automatic),64,110.5,7069.25,No,0,0,0.11500279415321252,49+ months,Low Risk
6704-UTUKK,Month-to-month,Electronic check,29,45.9,1332.4,No,0,1,0.36731337298407163,25-48 months,Medium Risk
9944-AEXBM,Month-to-month,Bank transfer (automatic),32,85.65,2664.3,No,0,1,0.4267680733343669,25-48 months,Medium Risk
2545-EBUPK,Month-to-month,Electronic check,2,84.05,186.05,No,0,1,0.7916176147266444,0-12 months,High Risk
6270-OMFIW,One year,Electronic check,60,94.4,5610.25,Yes,1,0,0.2269119655660462,49+ months,Low Risk
1852-XEMDW,Month-to-month,Mailed check,22,65.05,1427.55,No,0,0,0.13088768544294793,13-24 months,Low Risk
8158-WPEZG,Month-to-month,Electronic check,11,35.65,425.1,No,0,1,0.3141060727637441,0-12 months,Medium Risk
5198-EFNBM,One year,Electronic check,57,90.65,5199.8,No,0,0,0.2229693036725506,49+ months,Low Risk
7663-RGWBC,Month-to-month,Mailed check,1,44.15,44.15,Yes,1,1,0.5339743990598133,0-12 months,Medium Risk
3970-XGJDU,Two year,Credit card (automatic),62,19.2,1123.65,No,0,0,0.015255051725808683,49+ months,Low Risk
6845-RGTYS,Month-to-month,Electronic check,47,98.75,4533.7,Yes,1,1,0.3903844932458024,25-48 months,Medium Risk
0123-CRBRT,Two year,Mailed check,61,88.1,5526.75,No,0,0,0.021174577924963148,49+ months,Low Risk
6077-BDPXA,Month-to-month,Electronic check,3,70.15,194.2,No,0,1,0.6802875199971687,0-12 months,Medium Risk
2250-IVBWA,Month-to-month,Electronic check,64,81.05,5135.35,No,0,0,0.2100300178330192,49+ months,Low Risk
6137-NICCO,Month-to-month,Mailed check,6,94.05,518.75,No,0,1,0.6219876473685487,0-12 months,Medium Risk
8129-GMVGI,Two year,Mailed check,56,20.05,1090.1,No,0,0,0.012837830979910267,49+ months,Low Risk
4353-HYOJD,Month-to-month,Mailed check,27,49.85,1336.15,No,0,0,0.1493237884203452,25-48 months,Low Risk
8671-KKKOS,Month-to-month,Electronic check,46,45.55,2062.15,No,0,0,0.16055912902749386,25-48 months,Low Risk
8080-DDEMJ,Month-to-month,Electronic check,1,45.1,45.1,Yes,1,1,0.6002151713057821,0-12 months,Medium Risk
6698-OXETB,Two year,Mailed check,11,20.4,231.45,No,0,0,0.021733838209475293,0-12 months,Low Risk
3312-UUMZW,Month-to-month,Credit card (automatic),32,98.85,3145.9,No,0,1,0.46190259558362584,25-48 months,Medium Risk
6376-GAHQE,Month-to-month,Electronic check,4,77.85,299.2,Yes,1,1,0.6291974814551077,0-12 months,Medium Risk
0733-VUNUW,Month-to-month,Bank transfer (automatic),24,55.65,1400.55,Yes,1,0,0.15905724312315736,13-24 months,Low Risk
6733-LRIZX,Two year,Electronic check,35,108.95,4025.5,No,0,0,0.16267228967961386,25-48 months,Low Risk
2165-VOEGB,One year,Bank transfer (automatic),46,105.2,4822.85,Yes,1,0,0.10445930929631371,25-48 months,Low Risk
1853-UDXBW,Month-to-month,Electronic check,1,70.0,70.0,Yes,1,1,0.7854345497890973,0-12 months,High Risk
9070-BCKQP,Two year,Credit card (automatic),72,110.15,7881.2,No,0,0,0.08440365195751565,49+ months,Low Risk
1035-IPQPU,Month-to-month,Electronic check,63,103.5,6479.4,No,0,1,0.5008202565256424,49+ months,Medium Risk
2057-ZBLPD,Month-to-month,Electronic check,21,86.5,1808.7,Yes,1,1,0.5843674644015863,13-24 months,Medium Risk
6967-PEJLL,One year,Electronic check,37,40.2,1525.35,No,0,0,0.06407700647899475,25-48 months,Low Risk
7879-CGSFV,One year,Mailed check,55,100.9,5552.05,No,0,0,0.14216615097470503,49+ months,Low Risk
2257-BOVXD,Month-to-month,Credit card (automatic),14,66.6,979.5,No,0,0,0.24311085142580696,13-24 months,Low Risk
9822-BIIGN,Month-to-month,Electronic check,53,71.85,3827.9,No,0,0,0.1282792841201129,49+ months,Low Risk
1136-XGEQU,One year,Credit card (automatic),50,84.15,4164.4,No,0,0,0.06768538890998524,49+ months,Low Risk
2439-LYPMQ,Month-to-month,Electronic check,38,102.6,4009.2,No,0,1,0.5619011439487167,25-48 months,Medium Risk
6543-XRMYR,Month-to-month,Electronic check,30,99.7,2967.35,Yes,1,1,0.5881379331327782,25-48 months,Medium Risk
